epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
76,val,1,260.7530393261462,328.8958247945158,14.92742027660304,60.0,34996
76,val,2,305.35486585265045,371.7022374106012,21.17103140126598,120.0,32228
77,val,0,304.6230533629818,360.61128712450693,6.485689349023385,30.0,33227
77,val,1,257.8863410073316,315.4926693481686,13.76443022059664,60.0,34996
77,val,2,286.92985896204874,347.05847792851006,22.250837780811715,120.0,32228
78,val,0,443.59518003054745,525.9232034517679,6.476660547145394,30.0,33227
78,val,1,325.81067520997937,405.6939393708115,15.69036461309864,60.0,34996
78,val,2,261.00819802825765,323.300186142508,27.258905299739354,120.0,32228
79,val,0,432.1583518268981,512.4660746038292,4.619736960905288,30.0,33227
79,val,1,332.38727015230313,410.4088499140252,11.538461538461538,60.0,34996
79,val,2,296.04805278079715,363.66367144584467,24.047412188159363,120.0,32228
80,val,0,247.34082253149265,323.8651687285539,11.352213561260422,30.0,33227
80,val,1,282.0844599734389,348.1915072040203,10.552634586809921,60.0,34996
80,val,2,381.33681277913905,461.19589804983553,15.210376070497702,120.0,32228
81,val,0,136.76037876867247,183.50965135652203,18.0395461522256,30.0,33227
81,val,1,219.65252356965797,258.3827185496894,11.981369299348497,60.0,34996
81,val,2,275.1971572586217,360.52646744670284,24.339084026312523,120.0,32228
82,val,0,200.21379581235234,246.19405483784763,10.798447046076985,30.0,33227
82,val,1,187.65372321847943,231.14019726985586,18.184935421190993,60.0,34996
82,val,2,240.90904052704073,309.73205632544546,28.304579868437386,120.0,32228
83,val,0,237.75056835602447,285.7285859961356,8.315526529629517,30.0,33227
83,val,1,214.38441857082773,257.72223941252565,15.984683963881585,60.0,34996
83,val,2,237.37521358138207,297.0278406496035,27.59091473253072,120.0,32228
84,val,0,334.82633987184744,387.8364887357023,6.581996569055286,30.0,33227
84,val,1,250.08067466359995,291.9013718119634,11.718482112241398,60.0,34996
84,val,2,241.80939044173545,290.2777747317145,22.5642298622316,120.0,32228
85,val,0,370.4803574513538,434.30208823527107,6.1335660757817445,30.0,33227
85,val,1,288.3096819323994,345.8105282739838,11.609898274088467,60.0,34996
85,val,2,310.94496875775724,359.5876593708164,16.637706342311034,120.0,32228
86,val,0,298.6394258916412,364.397712047954,5.621933969362266,30.0,33227
86,val,1,265.83181398884204,342.55574220257785,18.022059663961596,60.0,34996
86,val,2,274.4098398550222,333.1856552227845,24.174630755864467,120.0,32228
87,val,0,238.9421906492061,282.54789868547425,6.470641345893401,30.0,33227
87,val,1,214.31085662022087,262.5837072930047,15.71893930734941,60.0,34996
87,val,2,252.45244530304586,316.20730643997155,26.405610028546604,120.0,32228
88,val,0,284.16164481198933,342.7323835135093,6.702380594095164,30.0,33227
88,val,1,234.1191236587753,285.679543664584,13.830152017373415,60.0,34996
88,val,2,252.75807064000054,320.1305036269216,27.46059327293037,120.0,32228
89,val,0,323.38018151683167,383.0931972471369,6.178710085171698,30.0,33227
89,val,1,259.08505414011603,329.7794339982777,17.7963195793805,60.0,34996
89,val,2,312.0212021754666,392.5098393346264,24.218071242397915,120.0,32228
90,val,0,386.6072852453036,447.438418186448,4.664880970295242,30.0,33227
90,val,1,285.84087400167164,340.92318610545425,11.764201623042633,60.0,34996
90,val,2,335.09657485884264,404.6602840531137,15.858880476604195,120.0,32228
91,val,0,366.3567057428823,439.7205290716292,7.063532669214795,30.0,33227
91,val,1,286.1356883588035,335.5482060383448,9.092467710595496,60.0,34996
91,val,2,342.5820786721271,430.6369587711144,19.81196475114807,120.0,32228
92,val,0,248.37142962613237,315.4680037294476,8.423872152165407,30.0,33227
92,val,1,265.7107243757545,329.2395888749898,13.410104011887073,60.0,34996
92,val,2,316.5408903427096,397.8222644780388,22.927268213975424,120.0,32228
93,val,0,325.5929571656827,384.76534310470885,4.6076985584012995,30.0,33227
93,val,1,227.62795757852237,268.4418561277276,13.887301405874958,60.0,34996
93,val,2,219.50624825159315,281.06876395531134,32.015638575152046,120.0,32228
94,val,0,483.45550108557234,559.0208347068896,4.132181659493785,30.0,33227
94,val,1,264.1533302187661,309.82463531666224,9.938278660418334,60.0,34996
94,val,2,193.91815354478734,260.34481353604593,39.487402258905306,120.0,32228
95,val,0,510.0417220655571,610.2112459952282,4.980889036024919,30.0,33227
95,val,1,368.94522752935154,449.1699795275419,9.71253857583724,60.0,34996
95,val,2,389.27751378786985,455.1007715367225,13.665135906665013,120.0,32228
96,val,0,171.3920126272144,208.07375965664474,9.552472386914257,30.0,33227
96,val,1,165.65720323394103,211.4851041392136,23.91701908789576,60.0,34996
96,val,2,305.75876869977196,393.44597462306774,26.300111704108232,120.0,32228
97,val,0,135.73921207333032,181.88292304643556,15.731182472085955,30.0,33227
97,val,1,157.43073982450673,188.59409947120537,19.576523031203568,60.0,34996
97,val,2,239.189913589309,340.483623558834,34.49174630755864,120.0,32228
98,val,0,282.07362589321065,356.6796395593229,14.611611039215097,30.0,33227
98,val,1,145.41402251217104,181.52328695080274,26.448736998514118,60.0,34996
98,val,2,165.09171230301484,262.665135505563,52.23097927268214,120.0,32228
99,val,0,485.07733071819416,525.1141372044136,2.576218135853372,30.0,33227
99,val,1,265.72878128036064,313.8292492288117,12.584295348039776,60.0,34996
99,val,2,224.92710514549168,296.4430461065171,28.670721112076453,120.0,32228
100,val,0,363.4493602732365,444.6351145097772,10.620880609143168,30.0,33227
100,val,1,250.25601416389551,307.90351743793997,17.68773574122757,60.0,34996
100,val,2,220.8718506707822,311.8423573644608,35.19920565967482,120.0,32228
101,val,0,228.91213709036515,286.7661931243434,10.08818129834171,30.0,33227
101,val,1,236.48713934354774,297.53807768649875,17.439135901245855,60.0,34996
101,val,2,271.12305517766,342.2673703367837,28.41628397666625,120.0,32228
102,val,0,344.8113102084713,436.3225442202161,14.722966262376982,30.0,33227
102,val,1,243.33836551186207,292.31978483339196,15.0074294205052,60.0,34996
102,val,2,191.70649848588573,253.28201597263836,38.764428447312895,120.0,32228
103,val,0,380.19625465341863,493.15930148706894,10.018960483943781,30.0,33227
103,val,1,368.8170619610991,458.87315992338677,12.049948565550348,60.0,34996
103,val,2,399.7108257171074,459.35913480230795,13.218319473749535,120.0,32228
104,val,0,228.2328999430057,308.51182533853284,13.398741986938333,30.0,33227
104,val,1,216.05110179444614,281.6613440032867,20.14230197736884,60.0,34996
104,val,2,295.86532091659427,366.152449984906,23.184808241280873,120.0,32228
105,val,0,108.7050041634768,136.72198233703148,17.66635567460198,30.0,33227
105,val,1,156.54398617933566,189.30153103136075,20.985255457766602,60.0,34996
105,val,2,266.3816803535309,362.3753996295647,27.600223408216458,120.0,32228
106,val,0,120.57471100633286,155.04424394958608,19.222319198242392,30.0,33227
106,val,1,159.65331689414057,200.78935338488662,24.47708309521088,60.0,34996
106,val,2,266.6909812689567,376.5320073722659,33.356087873898474,120.0,32228
107,val,0,195.27449709470673,238.11656767943606,10.289824540283504,30.0,33227
107,val,1,207.50735954644816,259.90899921903986,16.587610012572863,60.0,34996
107,val,2,277.8161673212637,373.8360415022314,26.58247486657565,120.0,32228
108,val,0,248.02776692732826,298.8565549994671,7.274204713034581,30.0,33227
108,val,1,228.5524849184773,292.65888398816844,18.19922276831638,60.0,34996
108,val,2,240.00124830795426,322.2591601200215,30.47660419510984,120.0,32228
109,val,0,277.06379789761763,313.672151600318,5.0621482529268365,30.0,33227
109,val,1,263.2050860500129,317.80493774292995,12.487141387587153,60.0,34996
109,val,2,260.47691946892553,327.56579291119124,27.94774730048405,120.0,32228
110,val,0,337.6724202954005,407.8762972719675,7.280223914286574,30.0,33227
110,val,1,277.88878316701596,333.94174214860533,14.901703051777346,60.0,34996
110,val,2,263.8610407438795,319.7981563612067,24.357701377684002,120.0,32228
111,val,0,271.19371534330253,324.58618694575614,7.5450687693743035,30.0,33227
111,val,1,252.83888942078872,295.02202970066656,12.381415018859299,60.0,34996
111,val,2,263.3467001487085,319.30883688953907,21.26411815812337,120.0,32228
112,val,0,198.25178283568334,235.79002752263753,8.791043428537034,30.0,33227
112,val,1,184.06737612228227,214.95412481773903,16.273288375814378,60.0,34996
112,val,2,226.63486661291958,306.40631577287536,36.37520168797319,120.0,32228
113,val,0,182.22036647736357,217.44089610887139,9.392963553736418,30.0,33227
113,val,1,203.36250579865379,239.4093748847735,14.28448965596068,60.0,34996
113,val,2,299.4090011045568,383.0282050640006,23.355467295519425,120.0,32228
114,val,0,191.1662917499793,227.01232480136434,8.550275378457279,30.0,33227
114,val,1,190.6774715938518,228.123830129446,16.504743399245626,60.0,34996
114,val,2,288.97238092137223,384.39697758131535,25.62368127094452,120.0,32228
115,val,0,323.54974542864,345.55220243002003,2.6665061546332804,30.0,33227
115,val,1,171.1033401585181,205.0287354079473,19.316493313521548,60.0,34996
115,val,2,236.00670997342178,306.9255562993349,25.36924413553432,120.0,32228
116,val,0,456.2054704201226,496.2511275707999,2.025461221295934,30.0,33227
116,val,1,300.91883464136976,363.27188155369686,10.952680306320723,60.0,34996
116,val,2,264.86710280680813,330.7172453137215,27.420255678292165,120.0,32228
117,val,0,283.7401633525399,361.6977625614979,7.9002016432419415,30.0,33227
117,val,1,326.6985914880227,388.87318663015213,9.641101840210311,60.0,34996
117,val,2,310.31204764139005,374.67653656104824,20.86384510363659,120.0,32228
118,val,0,137.07353448467407,176.2048772155641,13.501068408222228,30.0,33227
118,val,1,185.41014122317105,223.25045483075272,17.5334323922734,60.0,34996
118,val,2,259.4654342236613,324.35591919753955,26.63212113689959,120.0,32228
119,val,0,255.7373581380365,334.1201034509358,15.367020796340325,30.0,33227
119,val,1,208.6682841320258,264.63116797226337,19.782260829809122,60.0,34996
119,val,2,224.38514797158138,280.8586551311247,29.918083653965493,120.0,32228
120,val,0,265.13726215337863,353.86773542019813,11.000090288018779,30.0,33227
120,val,1,284.24517726691084,344.42329773870244,11.638472968339238,60.0,34996
120,val,2,310.6606372891488,370.65759474171983,21.031401265979895,120.0,32228
121,val,0,151.32875571926985,206.3692142510791,15.43022240948626,30.0,33227
121,val,1,241.64627822699828,291.38652462141727,13.047205394902276,60.0,34996
121,val,2,283.3159985560644,349.27775079222624,22.762814943527367,120.0,32228
122,val,0,171.58941187304492,231.8291627147515,13.720769253920004,30.0,33227
122,val,1,236.95786379492478,305.6327132615534,17.744885129729113,60.0,34996
122,val,2,312.1900532345951,380.00900869583353,18.800421993297753,120.0,32228
123,val,0,161.89668272502172,191.90169813618851,10.31390134529148,30.0,33227
123,val,1,176.52474666189528,225.85044405249462,23.545548062635728,60.0,34996
123,val,2,206.93554296608346,291.3258818234738,38.702370609407964,120.0,32228
124,val,0,235.53886718456093,270.5331897499293,6.193758088301682,30.0,33227
124,val,1,211.8621279931992,252.04514097251092,17.25340038861584,60.0,34996
124,val,2,206.80230647742016,268.75644875305613,32.419014521534066,120.0,32228
